"","OPCS","Prop_IP","Median Mean LOS","Median Median LOS","Admissions","class1","class2","class3","class4","class1_proportion","class2_proportion","class3_proportion","class4_proportion","class1_prop_dc","class2_prop_dc","class3_prop_dc","class4_prop_dc","class1_prop_bed","class2_prop_bed","class3_prop_bed","class4_prop_bed","class1_proportional_cost","class2_proportional_cost","class3_proportional_cost","class4_proportional_cost","value"
"865","T85",0.817985783883076,3.87859858772406,2,5046.8,38.4,5008.4,0,0,4.66018286363383e-05,0.0137309307098481,0,0,8.48219530885831e-06,0.0024992245897088,0,0,0.00018074978673426,0.0435632794953041,0,0,0.0959531651622205,28.2719863315773,0,0,2059
"866","T86",0.423097679438748,4.8,2,416.2,45.6,370.6,0,0,5.53396715056517e-05,0.00101602965439456,0,0,3.19255849107079e-05,0.000586149865379269,0,0,0.000265630423227128,0.0020634229872734,0,0,0,0,0,0,0
"867","T87",0.344758446479318,6.10372682210391,2,14161,1493,12668,0,0,0.00181188880609513,0.0347303390768222,0,0,0.00118722483611251,0.022756761330997,0,0,0.0110592743044327,0.0730834476437396,0,0,3.73067905174987,71.5097681591769,0,0,2059
"868","T88",0.756227758007117,5.24311926605505,2,310.6,198.2,112.4,0,0,0.0002405333967636,0.000308153624268615,0,0,5.86353654032264e-05,7.51192998661926e-05,0,0,0.00126114528670089,0.00122182675592646,0,0,0.495258263936253,0.634488312369078,0,0,2059
"869","T89",0.818181818181818,14.9,8,18.4,7.4,2.4,3.6,5,8.98056072679435e-06,6.57979268900957e-06,1.45664736235758e-06,5.91681058979715e-06,1.63282922305352e-06,1.19632594345629e-06,2.64844974974105e-07,1.07578374359948e-06,0.000133810354829236,8.0213654508744e-05,1.77578555720138e-05,7.21313000083452e-05,0.0184909745364696,0.0135477931466707,0.00299923691909426,0.0121827130043923,2059
"870","T91",0.263301500682128,1.65625,1,150.2,3.6,146.6,0,0,4.36892143465671e-06,0.000401915670087001,0,0,3.21857786454928e-06,0.000296090671005431,0,0,7.23602612615018e-06,0.000175272654728851,0,0,0.00899560923395817,0.827544364709136,0,0,2059
"871","T92",0.344228804902962,5.13,2,216.2,20.4,0,118.4,77.4,2.47572214630547e-05,0,4.79075132508715e-05,9.15922279300598e-05,1.62350727061094e-05,0,3.14163672186512e-05,6.00635447712956e-05,0.000127004546105471,0,8.45995791452903e-05,0.00016174214460446,0.0509751189924296,0,0.0986415697835445,0.188588397307993,2059
"872","T94",0.598552155314248,1.21205821205821,1,636.6,28.8,0,607.8,0,3.49513714772537e-05,0,0.000245930629678038,0,1.40311527483546e-05,0,9.87283212264582e-05,0,4.23630968217025e-05,0,0.000178417766792663,0,0,0,0,0,0
"873","T96",0.284398842409892,5.99480744266551,2,7494.6,652.8,0,6841.8,0,0.00079223108681775,0,0.00276835831216058,0,0.000566921482805651,0,0.00198104041280631,0,0.00474927281556604,0,0.00471981920279277,0,0.231331477350783,0,0.80836062715089,0,292
"874","T97",0.453298497713912,2.49286846275753,1,1426.4,201.6,0,489.2,735.6,0.000244659600340776,0,0.000197942191573702,0.000870481173970956,0.000133755771055016,0,0.000108215293499144,0.000475893365521679,0.000609904201800381,0,0.000223677354471127,0.000983655503471812,0.269614879575535,0,0.21813229511422,0.959270253715994,1102
"875","T98",0.547778843080857,3.657824933687,2,701.8,76,0,142.2,483.6,9.22327858427528e-05,0,5.75375708131244e-05,0.00057227392024518,4.17096171196853e-05,0,2.60197068394283e-05,0.000258794374287929,0.000337371383759035,0,0.000115286828699541,0.00114665329940331,0.15781029657695,0,0.0984467836612559,0.979160677539503,1711
"876","V01",0.970175885801682,10.5412026726058,4,906,121.4,0,461.6,323,0.000147329739490924,0,0.000186774561795628,0.000382225964100896,4.3939789753857e-06,0,5.57038586033353e-06,1.13995508029072e-05,0.00155303264367604,0,0.00191010994365645,0.00390895637892958,0.105488093475501,0,0.133730586245669,0.273673790296241,716
"877","V02",0.982269503546099,5.70873786407767,5,115.6,2.8,0,43,69.8,3.398050004733e-06,0,1.73988434948267e-05,8.25986758335682e-05,6.02491135590956e-08,0,3.08490132886997e-07,1.46451552896397e-06,1.93985767260486e-05,0,9.7564347347772e-05,0.000463173653001041,NA,NA,NA,NA,NA
"878","V03",0.99781181619256,19.0614035087719,11,570.2,478.8,0,91.4,0,0.000581066550809343,0,3.69826580331897e-05,0,1.27148041752589e-06,0,8.09248534643088e-08,0,0.0110759439904272,0,0.000703398826311783,0,0.416043650379489,0,0.0264795831517638,0,716
"879","V04",0.163265306122449,2.6,2,29.4,0,0,29.4,0,0,0,1.18959534592536e-05,0,0,0,9.95375697611013e-06,0,0,0,5.04971085617295e-06,0,0,0,0.00851750267682556,0,716
"880","V05",0.784941763727121,6.2377358490566,2,663.8,183,0,480.8,0,0.00022208683959505,0,0.000194543347728201,0,4.7761604022729e-05,0,4.18381492410483e-05,0,0.00138531904094572,0,0.000952534690940619,0,0.159014177150055,0,0.139293036973392,0,716
"881","V06",0.816601477618427,7.59733333333333,3,469.4,9.2,0,460.2,0,1.11650214441227e-05,0,0.000186208087821377,0,2.04764843521068e-06,0,3.41502881619388e-05,0,8.48243895848149e-05,0,0.00115523378994597,0,0.0553115162341839,0,0.922474867067104,0,4954
"882","V07",0.423829787234043,4.05833333333333,1,241.4,6.4,0,235,0,7.76697143938971e-06,0,9.50867028205643e-05,0,4.47509758678028e-06,0,5.47861257953379e-05,0,3.15209590915232e-05,0,0.000163553175094044,0,0.0384775765107366,0,0.471059525773075,0,4954
"883","V08",0.928030303030303,2.7,1,208.4,102.8,105.6,0,0,0.000124756978745197,0.000289510878316421,0,0,8.97872195514678e-06,2.08360101818637e-05,0,0,0.000336843842612033,0.000725422143963305,0,0,0.513374967536487,1.19133726427207,0,0,4115
"884","V09",0.214565950157485,1.29359243697479,1,7973.8,735,7238.8,0,0,0.000891988126242412,0.0198457513821677,0,0,0.000700597846406014,0.0155875288802637,0,0,0.0011538690939785,0.00550840442341892,0,0,3.67053113948753,81.6652669376201,0,0,4115
"885","V10",0.975541215653622,1.66246719160105,1,1945.6,24,0,0,1921.6,2.91261428977114e-05,0,0,0.00227394864587084,7.12390047976914e-07,0,0,5.56180195440932e-05,4.84212569853292e-05,0,0,0.00368790188639202,0.119854078024082,0,0,9.3572986777585,4115
"886","V11",0.508533501896334,1.9,1,709.6,76.8,0,632.8,0,9.32036572726765e-05,0,0.000256046236361077,0,4.58064750502566e-05,0,0.000125838147137002,0,0.000177086948818085,0,0.000247395369525742,0,0.383533049677064,0,1.05363026262583,0,4115
"887","V12",0.917364016736402,5.05113636363636,5,197.8,6.6,0,46.2,145,8.00968929687064e-06,0,1.86936411502556e-05,0.000171587507104117,6.61888550682825e-07,0,1.54476741722824e-06,1.41793023652984e-05,4.04580328688523e-05,0,8.66212997083031e-05,0.000795090306890966,NA,NA,NA,NA,NA
"888","V13",0.601745936183022,1.9,1,686.8,22.4,0,125.4,539,2.7184400037864e-05,0,5.07398831221224e-05,0.000637832181580132,1.08262977875057e-05,0,2.02073646509837e-05,0.000254019258347536,5.16503600719416e-05,0,5.80117850951635e-05,0.000729244554141933,0.11186380615581,0,0.208794619047534,2.62467942720224,4115
"889","V14",0.642959512719455,11.5,8,1154.8,38.4,0,1116.4,0,4.66018286363383e-05,0,0.000451722532037779,0,1.66387396044827e-05,0,0.00016128323295437,0,0.00053592102931789,0,0.0033400519394592,0,0.23086545906442,0,2.23783342371516,0,4954
"890","V15",0.982815598149372,2.1003488060102,2,3723.6,3421,302.6,0,0,0.00415168895221128,0.000829602194872623,0,0,7.13442913136108e-05,1.4256217492854e-05,0,0,0.00871999493370268,0.00171251095007481,0,0,17.0842000383494,3.41381303190085,0,0,4115
"891","V16",0.968034646318829,1.45289855072464,1,975.2,5.4,0,0,969.8,6.55338215198507e-06,0,0,0.00114762458199705,2.09481178296079e-07,0,0,3.66842256567423e-05,9.52139943096381e-06,0,0,0.00161408363366835,0.0269671675554186,0,0,4.72247515491788,4115
"892","V17",0.555840410190675,2.06133133881825,1,2138,889.8,0,1248.2,0,0.00107985174793265,0,0.000505052010470759,0,0.000479626509416649,0,0.000224323693803067,0,0.00222593224929124,0,0.000578674076840806,0,4.44358994274286,0,2.07828902308717,0,4115
"893","V18",0.591954022988506,2.93548387096774,1,109.2,4.8,0,74.2,30.2,5.82522857954228e-06,0,3.0023120635259e-05,3.57375359623748e-05,2.37696108705461e-06,0,1.22508135925482e-05,1.45825577777506e-05,1.70998645399467e-05,0,5.2170320673764e-05,6.21000972516386e-05,NA,NA,NA,NA,NA
"894","V19",0.419542805916629,2.48516949152542,1,1047.4,155,0,892.4,0,0.00018810633954772,0,0.000361086696157751,0,0.000109187678043163,0,0.000209595370472563,0,0.000467476136206515,0,0.000376481620823572,0,0.774057587238866,0,1.48587175468915,0,4115
"895","V20",0.914007092198582,2.09905660377358,2,226.6,1,0,0,225.6,1.21358928740464e-06,0,0,0.000266966493811647,1.04360071700576e-07,0,0,2.29572250884129e-05,2.54739260799559e-06,0,0,0.000512189266895468,0.0049939199176701,0,0,1.09856712203493,4115
"896","V21",0.188351589633983,1.3,1,2383,137.2,0,0,2245.8,0.000166504450231917,0,0,0.00265759464451329,0.000135143072349603,0,0,0.00215703246861645,0.000216455785301492,0,0,0.00065073082866589,0.685165812704338,0,0,10.9360019621722,4115
"897","V22",0.986063611491108,4.85328798185941,2,5168.8,490.4,0,3543,1135.4,0.000595144186543237,0,0.00143358377912025,0.00134358934873114,8.29416060247498e-06,0,1.99789805058653e-05,1.87247831603261e-05,0.00288840612802378,0,0.006860631180214,0.0064299492736762,2.75254186276247,0,6.63032497843117,6.2141007378815,4625
"898","V23",0.979591836734694,6.43046357615894,2,172,15.2,0,65.4,91.4,1.84465571685506e-05,0,2.64624270828294e-05,0.000108159297581492,3.76460350378583e-07,0,5.40049532302641e-07,2.20733260370392e-06,0.000118619913977898,0,0.000166692904646102,0.000681320251612133,0.10842886303674,0,0.155546146392871,0.635760351184009,5878
"899","V24",0.996271439224459,13.7753222836096,9,560.6,292.4,0,268.2,0,0.000354853507637117,0,0.00010852022849564,0,1.32309286963876e-06,0,4.04624267321548e-07,0,0.0048882214311706,0,0.00148932729213227,0,2.08582891789098,0,0.63788190309737,0,5878
"900","V25",0.933859796410956,2.89275969287391,2,16718.6,1472.2,0,0,15246.4,0.00178664614891711,0,0,0.0180420121952566,0.000118169140030959,0,0,0.00119330235975029,0.00516833796501583,0,0,0.048739268689081,5.94238509129832,0,0,60.0077325614236,3326
"901","V26",0.954530831099196,3.72614928324271,2,2043.2,178.2,0,0,1865,0.000216261611015507,0,0,0.00220697034999434,9.83323571802414e-06,0,0,0.00010034910760296,0.000805823046878346,0,0,0.00784958523240049,1.00020995094672,0,0,10.2072378687238,4625
"902","V27",0.97196261682243,4.95,2,49.2,6.4,0,0,42.8,7.76697143938971e-06,0,0,5.06478986486636e-05,2.17765554375412e-07,0,0,1.42003454155132e-06,3.84465086249791e-05,0,0,0.000243677927330206,0.0258329470074102,0,0,0.168454910905455,3326
"903","V28",0.943894389438944,2.35074626865672,1,122.8,1.6,0,43.4,77.8,1.94174285984743e-06,0,1.75606932017553e-05,9.20655727772436e-05,1.08942668704311e-07,0,9.85253413959867e-07,5.1653951723206e-06,4.56454478247716e-06,0,3.89646532325041e-05,0.000204280268250379,0.00645823675185254,0,0.058406865589038,0.306210095057112,3326
"904","V29",0.969421716821523,3.52899159663866,2,3168,283.6,0,1271.8,1612.6,0.000344173921907957,0,0.000514601143179547,0.00190828975142138,1.05242476467486e-05,0,1.57356194801124e-05,5.83522244055489e-05,0.00121458687819535,0,0.00176049224098805,0.00652841398714535,1.5918043888243,0,2.38003028720541,8.82584010032386,4625
"905","V30",0.96551724137931,2.94642857142857,2,49.6,3.2,0,40,6.4,3.88348571969486e-06,0,1.6184970692862e-05,7.57351755494035e-06,1.33913300679133e-07,0,5.58102437684896e-07,2.61155777756563e-07,1.14424132812438e-05,0,4.6043451109004e-05,2.15453516649165e-05,0.0228271290603664,0,0.0951352577326429,0.0445171361879394,5878
"906","V31",0.996621621621622,11.9146341463415,9,85.2,26,0,36.2,23,3.15533214725207e-05,0,1.46473984770401e-05,2.72173287130669e-05,1.06599059028787e-07,0,4.9484454314325e-08,9.19504348414427e-08,0.000375946281446984,0,0.000173928804880526,0.000323188958266174,0.185470423615477,0,0.0860974082480418,0.159983458175407,5878
"907","V32",1,5.75,6,2.25,0,0.5,0.75,1,0,1.37079014354366e-06,3.03468200491163e-07,1.18336211795943e-06,0,0,0,0,0,7.88204332537605e-06,1.74494215282419e-06,6.80433217826672e-06,0,0.0117778289133271,0.00260739877862007,0.0101674473175074,8592
"908","V33",0.889668449197861,2.32586837294333,1,5321.6,646.6,0,3959,716,0.000784706833235842,0,0.00160190747432602,0.000847287276458951,8.6577921835946e-05,0,0.000176740935883927,9.34825191866368e-05,0.00182512480545576,0,0.00331474977793958,0.0017532506443139,2.60993492734241,0,5.32794425960833,2.81807748150247,3326
"909","V34",0.923597678916828,2.92679127725857,2,724,103.6,0,272.2,348.2,0.000125727850175121,0,0.000110138725564926,0.000412046689473473,9.60589957817655e-06,0,8.41485427430285e-06,3.14813234704104e-05,0.000367979175201016,0,0.000297724539182369,0.00111383539364448,0.581491307059934,0,0.509391605737783,1.90571593881481,4625
"910","V35",0.909090909090909,2.66666666666667,1,17.8,2.4,0,9.6,5.8,2.91261428977114e-06,0,3.88439296628688e-06,6.86350028416469e-06,2.64783117251922e-07,0,3.53126633298807e-07,6.23954571287699e-07,7.76697143938971e-06,0,9.41671022130153e-06,1.6638788567672e-05,0.00968735512777882,0,0.0129194910058702,0.0228280019451318,3326
"911","V36",0.978947368421053,1.81159420289855,1,347.6,5.6,0,0,342,6.796100009466e-06,0,0,0.000404709844342125,1.43075789672968e-07,0,0,8.52020724930787e-06,1.23117753794674e-05,0,0,0.000717734849805828,0.0399474758556411,0,0,2.37888446504301,5878
"912","V37",0.99034749034749,9.04615384615385,5,130,26.4,0,50,53.6,3.20387571874826e-05,0,2.02312133660775e-05,6.34282095226254e-05,3.09254413006588e-07,0,1.95281982298045e-07,6.12241404658545e-07,0.000289827526557534,0,0.000181248117748651,0.000568242911590223,0.188323814748022,0,0.118919072165804,0.372831015573992,5878
"913","V38",0.989671814671815,4.52219178082192,3,2119.4,47.4,0,0,2072,5.752413222298e-05,0,0,0.00245192630841194,5.94119898441977e-07,0,0,2.53239493243319e-05,0.000260135157937674,0,0,0.010973561243589,0.191325263773632,0,0,8.1551069017781,3326
"914","V39",0.992170818505338,6.16319444444444,4,298,17,0,0,281,2.06310178858789e-05,0,0,0.0003325247551466,1.61523983448163e-07,0,0,2.60339665951075e-06,0.000127152974817483,0,0,0.00203336948373119,0.121269123133196,0,0,1.95458051075171,5878
"915","V40",0.979742561721882,8,4,2380.2,484.6,0,0,1895.6,0.00058810536867629,0,0,0.00224318123080389,1.19135082069896e-05,0,0,4.54411053296421e-05,0.00470484294941032,0,0,0.017581921003794,5.05300132766668,0,0,19.2734131350671,8592
"916","V41",0.943642072213501,8.30112359550562,6,2643.2,95.2,0,0,2548,0.000115533700160922,0,0,0.00301520667656063,6.51123993057629e-06,0,0,0.000169930800138974,0.0009590595244819,0,0,0.0236189867134867,0.679107089545899,0,0,17.7233848448234,5878
"917","V42",0.983425414364641,11.5764705882353,11,109,0.4,0,0,108.6,4.85435714961857e-07,0,0,0.000128513126010394,8.04589582809706e-09,0,0,2.13005181232697e-06,5.61963227673491e-06,0,0,0.00146306994130468,0.0028533911325458,0,0,0.755400154689096,5878
"918","V43",0.928571428571429,7.86852589641434,4,272,53.6,0,218.4,0,6.50483858048888e-05,0,8.83699399830265e-05,0,4.64631327177777e-06,0,6.31213857021618e-06,0,0.000511834908225719,0,0.000645673935419524,0,0.300848784347611,0,0.408710972421498,0,4625
"919","V44",0.727018679217532,5.79258731290093,1,1651.4,291.6,0,1359.8,0,0.000353882636207194,0,0.000550208078703844,0,9.66033494338214e-05,0,0.000150196528029759,0,0.00204989606874972,0,0.00231710183344853,0,1.63670719245827,0,2.54471236400528,0,4625
"920","V45",0.976190476190476,15.4257425742574,9,96.6,88.2,1.4,7,0,0.000107038575149089,3.83821240192225e-06,2.83236987125085e-06,0,2.54853750354975e-06,9.13860095695775e-08,6.74373778869251e-08,0,0.00165114950576516,5.7797579398866e-05,4.26511368778316e-05,0,0.0946221004317951,0.00339297976329927,0.00250381496618575,0,884
"921","V46",0.980722891566265,11.9427987742594,8,896.8,647.8,0,51.2,197.8,0.000786163140380727,0,2.07167624868634e-05,0.000234069026932375,1.51549521037249e-05,0,3.99359276855198e-07,4.51217401315423e-06,0.00938898818930691,0,0.000242646658152621,0.00274155130166653,4.62106693915791,0,0.121773129897783,1.3758577403085,5878
"922","V47",0.601287553648069,12.5,6,664.6,198.6,466,0,0,0.000241018832478562,0.00127757641378269,0,0,9.60972083144138e-05,0.000509385617340824,0,0,0.00301273540598202,0.00960238495552334,0,0,0.572660745969063,3.03552155914768,0,0,2376
"923","V48",0.00852657814572432,0.9,0,13730.4,8.6,0,0,13721.8,1.04368678716799e-05,0,0,0.0162378583102157,1.03478771021754e-05,0,0,0.0160994049424144,9.39318108451193e-06,0,0,0.000124608031021128,0.005249744539455,0,0,8.16764273003849,503
"924","V49",0.82,7.27777777777778,4,42.6,12.6,0,3.8,26.2,1.52912250212985e-05,0,1.53757221582189e-06,3.1004087490537e-05,2.75242050383373e-06,0,2.7676299884794e-07,5.58073574829667e-06,0.000111286137655006,0,9.17588930131041e-06,0.000185025504346305,0.0508586144208388,0,0.00511396518982361,0.103119594993526,3326
"925","V52",0.280758226037196,17.9214285714286,13,653.6,94.4,0,0,559.2,0.000114562828730998,0,0,0.000661736096362913,8.23983721666801e-05,0,0,0.000475948243843283,0.00205312955204339,0,0,0.00332958372836966,0.272201281064852,0,0,1.57228496495828,2376
"926","V54",0.0122362842578105,2.80011655011655,0,63543.8,142.2,0,14533.4,48868.2,0.00017257239666894,0,0.00588056632669102,0.057828776652865,0.000170460751768247,0,0.00580861004552072,0.0571211673034591,0.000483222824005977,0,0.000201485973789797,0.00198138865028864,1.48274203217953,0,50.5258258789292,496.864849001416,8592
"927","V56",0.777777777777778,1.5,2,3.6,0,0,3.6,0,0,0,1.45664736235758e-06,0,0,0,3.2369941385724e-07,0,0,0,1.69942192275051e-06,0,0,0,0.00484480912720131,0,3326
"928","V58",0.303030303030303,2,1,6.6,0,0,2.8,3.8,0,0,1.13294794850034e-06,4.49677604824583e-06,0,0,7.89630388348722e-07,3.13411663968649e-06,0,0,6.86635120303237e-07,2.72531881711869e-06,0,0,0.00376818487671213,0.0149562771364656,3326
"929","V60",0.130890052356021,2.8,1,38.8,0.6,0,0,38.2,7.28153572442785e-07,0,0,4.52044329060502e-05,6.32845513222525e-07,0,0,3.92876223162531e-05,2.0388300028398e-06,0,0,1.6567069651432e-05,0.0024218387819447,0,0,0.150349943845523,3326
"930","V62",0.043046357615894,1,1,60.4,0,0,0,60.4,0,0,0,7.14750719247495e-05,0,0,0,6.8398330418055e-05,0,0,0,3.07674150669452e-06,0,0,0,0.237726089221717,3326
"931","V66",0.9,16.9666666666667,8.5,3.25,0.75,0,0,2,9.10191965553482e-07,0,0,2.36672423591886e-06,9.10191965553482e-08,0,0,2.36672423591886e-07,1.54429236822241e-05,0,0,3.6139879082481e-05,0.00535010837352337,0,0,0.0139116050587311,5878
"932","V67",0.942651014918073,2.4718482252142,1,1754.4,118.8,0,0,1635.6,0.000144174407343671,0,0,0.00193550708013444,8.2682559359479e-06,0,0,0.000110999366664594,0.000356377252913763,0,0,0.00450990615343006,0.479524078825051,0,0,6.43749654852716,3326
"933","V68",0.951187335092348,2.68527918781726,1,162.4,10.8,0,0,151.6,1.31067643039701e-05,0,0,0.000179397697082649,6.39776093993265e-07,0,0,8.75687967289977e-06,3.51953214050772e-05,0,0,0.000458218235582526,0.0606187849058619,0,0,0.829714349007254,4625
"934","W01",0.638655462184874,2.26666666666667,1,75.4,4,0,0,71.4,4.85435714961857e-06,0,0,8.44920552223033e-05,1.75409544061847e-06,0,0,3.05307426433533e-05,1.10032095391354e-05,0,0,0.000122312308512287,0.00587862650818809,0,0,0.102319878874209,1211
"935","W02",0.388936170212766,1.77894736842105,1,240.2,5.2,0,0,235,6.31066429450414e-06,0,0,0.000278090097720466,3.85621869230125e-06,0,0,0.000169930800138974,1.12263396396968e-05,0,0,0.000192409697802864,0.00714367198137869,0,0,0.314797990619567,1132
"936","W03",0.406764387840923,1.92506631299735,1,3345,15.8,0,0,3329.2,1.91747107409933e-05,0,0,0.00393964916311053,1.13751212644064e-05,0,0,0.00233714018296987,3.69125897089547e-05,0,0,0.00308493605394452,0.0572173368511242,0,0,11.7559131027218,2984
"937","W04",0.914891602764366,3.676726342711,2,2136.2,23.6,0,0,2112.6,2.86407071827496e-05,0,0,0.00249997081040109,2.43756468401892e-06,0,0,0.000212768508809105,0.000105304042572687,0,0,0.00840941695337247,0.0740648687745904,0,0,6.46492451569722,2586
"938","W05",0.966783899960922,15.0657439446367,11,646.8,135,0,511.8,0,0.000163834553799627,0,0.000207086700015169,0,5.44194492886606e-06,0,6.87861254446634e-06,0,0.00246828943682898,0,0.00301628378147903,0,0.047839689709491,0,0.0604693164044295,0,292
"939","W06",0.197866803739519,2.4952658412236,1,6270,44.6,0,0,6225.4,5.4126082218247e-05,0,0,0.00736690252914463,4.34163273307801e-05,0,0,0.00590923707224221,0.000135058964078452,0,0,0.00363726282254021,0.0158048160077281,0,0,2.15113553851023,292
"940","W07",0.449029126213592,6.06896551724138,1,83.4,1,0,0,82.4,1.21358928740464e-06,0,0,9.7509038519857e-05,6.6865235009916e-07,0,0,5.37246401553581e-05,7.36523153735231e-06,0,0,0.000265726003867304,0.000354368071922155,0,0,0.0284726392477982,292
"941","W08",0.269176676734374,4.01906614785992,1,9055,380.4,0,3705.8,4968.8,0.000461649364928726,0,0.0014994566098402,0.00587988969171681,0.000337384123060677,0,0.00109583786269602,0.00429716052493578,0.00185539933476607,0,0.00162217044328879,0.00636109321544019,0.134801614559188,0,0.437841330073339,1.71692778998131,292
"942","W09",0.431466532122435,4.05259146341463,1,2488,109.6,0,2378.4,0,0.000133009385899549,0,0.000962358357397575,0,7.56202874257357e-05,0,0.0005471329342722,0,0.000539032701850534,0,0.00168273900515062,0,0.0388387406826682,0,0.281008640360092,0,292
"943","W10",0.695150115473441,3.01785714285714,2,97.8,11.2,0,47.8,38.8,1.3592200018932e-05,0,1.93410399779701e-05,4.59144501768259e-05,4.14358060623331e-06,0,5.89611380390774e-06,1.39970148345058e-05,4.10193179142769e-05,0,4.0574866489581e-05,9.63222602295016e-05,0.00396892240552814,0,0.00564758367356727,0.0134070194516331,292
"944","W11",0.351351351351351,1.2,1,8.2,0.8,0,4,3.4,9.70871429923714e-07,0,1.6184970692862e-06,4.02343120106206e-06,6.29754441031598e-07,0,1.04983593683429e-06,2.60979321149971e-06,1.16504571590846e-06,0,6.8239335894229e-07,1.69636558747481e-06,0.000283494457537724,0,0.000472601144231571,0.00117484191071012,292
"945","W12",0.594710699422741,2.38984674329502,2,1495.2,5.4,0,0,1489.8,6.55338215198507e-06,0,0,0.00176297288333596,2.65601566879352e-06,0,0,0.000714514046823903,1.56615789934892e-05,0,0,0.00250565593591722,0.00191358758837964,0,0,0.5147880819341,292
"946","W13",0.36487922882381,2.32214490380679,1,5471.6,15,0,1384,4072.6,1.82038393110696e-05,0,0.000559999985973025,0.00481936056160157,1.1561636461614e-05,0,0.000355667622949844,0.00306087599646051,4.22719526859181e-05,0,0.000474489355477081,0.00408345597136523,0.00531552107883233,0,0.163519995904123,1.40725328398766,292
"947","W14",0.275180274482438,3.29613733905579,2,864.2,4.4,0,236,623.8,5.33979286458043e-06,0,9.54913270878858e-05,0.000738181289183092,3.87038719842582e-06,0,6.92139974891492e-05,0.000535048359407889,1.76006906437672e-05,0,8.66136872610719e-05,0.000669554034623845,0.00155921951645748,0,0.0278834675096627,0.215548936441463,292
"948","W15",0.225292740046838,1.32712328767123,1,7271.2,12.2,0,0,7259,1.48057893063366e-05,0,0,0.0085900256142675,1.14701524649559e-05,0,0,0.00665475520655665,1.96491077807931e-05,0,0,0.00256834242601407,0.0252734823459166,0,0,14.6631737235546,1707
"949","W16",0.622861637281248,3.29887859580692,2,3131.6,80.2,0,0,3051.4,9.73298608498523e-05,0,0,0.0036109111667414,3.67068243645573e-05,0,0,0.00136181312534771,0.000321079394690444,0,0,0.00741950138862492,0.0284203193681569,0,0,1.05438606068849,292
"950","W17",0.550844650546539,4.32283464566929,2,645.8,42,0,0,603.8,5.0970750070995e-05,0,0,0.000714514046823903,2.28937850600428e-05,0,0,0.000320927806390597,0.000220338124322648,0,0,0.00170140823620382,0.0148834590207305,0,0,0.20863810167258,292
"951","W18",0.765006385696041,7.01875,3,211.6,55,0,126.8,29.8,6.67474108072553e-05,0,5.13063570963726e-05,3.5264191115191e-05,1.56852153110281e-05,0,1.20566662908462e-05,8.2868597256643e-06,0.000468483389603423,0,0.000275483767341288,0.000189347144690241,0.0194902439557186,0,0.0149814562721408,0.0102971438056358,292
"952","W19",0.850836894014842,7.97456184276415,3,24512.2,18286.8,6225.4,0,0,0.0221926645809112,0.0170674339192334,0,0,0.00331032677897551,0.00254583145458929,0,0,0.176976776156198,0.115803416910341,0,0,132.578978206364,101.9608502335,0,0,5974
"953","W20",0.82267877739331,4.6,2,36671.8,22799.8,13872,0,0,0.0276695930349684,0.0380312017424753,0,0,0.00490640606599014,0.00674373919017739,0,0,0.127280127960854,0.14392232774057,0,0,165.298148790901,227.198399209548,0,0,5974
"954","W21",0.824969400244798,4.86450662739322,3,2401.2,1584.2,817,0,0,0.00192256814910643,0.00223987109455034,0,0,0.000336508256208348,0.000392045981053487,0,0,0.00935234550294337,0.00898875751086909,0,0,11.4854221227618,13.3809899188437,0,0,5974
"955","W22",0.878504672897196,8.36492890995261,3,562.4,455.4,107,0,0,0.000552668561484074,0.000293349090718343,0,0,6.71466476569436e-05,3.56405437321352e-05,0,0,0.00462303322758005,0.00215571367502681,0,0,3.30164198630586,1.75246746795138,0,0,5974
"956","W23",0.79662447257384,4.97199509403107,2,10834,6094,4740,0,0,0.00739561311744389,0.0129950905607939,0,0,0.00150408671839998,0.00264288339675218,0,0,0.0367709521372829,0.0514711232320088,0,0,44.1813927636098,77.6326710101828,0,0,5974
"957","W24",0.879383198789102,9.24529263816192,5,38424.4,32082,6342.4,0,0,0.0389343715185157,0.0173881988128226,0,0,0.00469613934972007,0.0020973089196218,0,0,0.359959658371595,0.141368751760554,0,0,232.593935451613,103.877099707802,0,0,5974
"958","W25",0.878032786885246,8.74596431605777,5,1574.2,1269.2,305,0,0,0.00154028752357397,0.000836181987561633,0,0,0.000187864576645743,0.000101986786679648,0,0,0.013471299717647,0.00642124502793471,0,0,9.20167766583091,4.9953511936932,0,0,5974
"959","W26",0.839015817223199,1.7,1,18594.8,15180.8,3414,0,0,0.0184232562542324,0.00935975510011611,0,0,0.0029658528521752,0.00150677252578319,0,0,0.0313195356321951,0.013350070376366,0,0,5.37959082623586,2.73304848923391,0,0,292
"960","W27",0.687165775401069,1.78675645342312,1,1074.4,176.8,0,0,897.6,0.000214562586013141,0,0,0.00106218583708038,6.71225202233622e-05,0,0,0.000332288082723008,0.000383371085222133,0,0,0.00130414952293709,0.0626522751158371,0,0,0.310158264427472,292
"961","W28",0.265939508905048,3.3390333903339,1,33120.2,2755.4,0,30364.8,0,0.00334392392251475,0,0.0122863349523654,0,0.00245464243674534,0,0.00901891306889042,0,0.0111654736320131,0,0.0109100307692307,0,0.976425785374307,0,3.5876098060907,0,292
